time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),precipitation (mm),rain (mm),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa)
2022-12-19T13:00,-5.3,53,-13.4,-10.4,1019,833.9,0,0,0,3,0,0,9,11.3,239,20.2,0.08,0.19
2022-12-19T14:00,0.6,43,-10.5,-4.1,1018.7,837.2,0,0,0,0,0,0,0,9.4,238,15.8,0.15,0.36
2022-12-19T15:00,4.9,23,-14.7,0.1,1016.9,838.2,0,0,0,7,0,0,23,8.5,234,15.8,0.21,0.67
2022-12-19T16:00,6.2,19,-16,1,1015.7,838,0,0,0,24,0,0,79,10.6,252,18.4,0.23,0.77
2022-12-19T17:00,6.4,18,-16.5,1.4,1015.9,838.3,0,0,0,26,0,0,87,9.5,279,18.7,0.2,0.8
2022-12-19T18:00,5.8,18,-16.5,0.9,1017,838.8,0,0,0,29,0,0,95,8.5,306,16.6,0.14,0.75
2022-12-19T19:00,4.1,21,-16.6,-1.1,1018.3,838.9,0,0,0,20,0,0,66,10.8,300,13.7,0.09,0.65
2022-12-19T20:00,1.4,25,-16.4,-3.2,1019.3,838.2,0,0,0,0,0,0,0,6.9,279,12.2,0.04,0.51
2022-12-19T21:00,-4.1,40,-15.6,-8.2,1020.7,836.1,0,0,0,0,0,0,0,3.9,248,16.6,0.01,0.27
2022-12-19T22:00,-6.1,50,-15,-10.7,1021.8,835.7,0,0,0,4,0,0,14,6.7,234,19.4,0.01,0.2
2022-12-19T23:00,-6.5,52,-14.8,-11.2,1023,836.5,0,0,0,17,0,0,55,7.9,231,22,0.01,0.18
2022-12-20T00:00,-6.9,54,-14.8,-11.7,1024,837,0,0,0,13,0,0,43,8.2,232,23,0.01,0.17
2022-12-20T01:00,-7.4,55,-14.9,-12.2,1024.8,837.4,0,0,0,29,0,6,83,8.7,232,23.4,0.01,0.16
2022-12-20T02:00,-7.3,55,-14.9,-12.2,1024.6,837.3,0,0,0,46,0,35,84,9.5,233,24.1,0.01,0.16
2022-12-20T03:00,-6.7,55,-14.3,-11.7,1024.5,837.6,0,0,0,40,0,40,52,10.1,235,24.1,0.02,0.17
2022-12-20T04:00,-7.1,56,-14.5,-12.2,1024.7,837.5,0,0,0,41,0,40,56,10.9,236,24.5,0.02,0.16
2022-12-20T05:00,-7.2,55,-14.8,-12.5,1025.2,837.8,0,0,0,67,0,73,78,11.5,238,24.8,0.02,0.16
2022-12-20T06:00,-7.1,54,-14.9,-12.5,1023.5,836.5,0,0,0,61,0,64,74,12.2,242,24.5,0.02,0.17
2022-12-20T07:00,-7.1,53,-15,-12.4,1023.2,836.3,0,0,0,46,0,53,47,12.1,243,24.1,0.02,0.17
2022-12-20T08:00,-7.3,52,-15.5,-12.6,1024.2,836.9,0,0,0,20,0,29,8,11.4,246,24.5,0.02,0.17
2022-12-20T09:00,-7.5,51,-15.8,-12.7,1025.1,837.5,0,0,0,8,0,11,3,10.9,243,24.5,0.02,0.17
2022-12-20T10:00,-7.9,51,-16.2,-13,1026,838,0,0,0,5,0,3,9,10.5,239,24.1,0.02,0.17
2022-12-20T11:00,-7.5,50,-16.2,-12.8,1026.1,838.3,0,0,0,6,0,0,19,11.6,234,23.8,0.02,0.17
2022-12-20T12:00,-4.6,44,-15,-9.9,1026.1,840.2,0,0,0,10,0,0,33,11.9,235,22,0.05,0.25
2022-12-20T13:00,-0.4,37,-13.5,-5.4,1025.8,842.5,0,0,0,13,0,0,42,10.4,236,17.6,0.11,0.38
2022-12-20T14:00,3.3,28,-13.5,-1.4,1025.2,844.1,0,0,0,26,0,4,77,8.2,232,13,0.17,0.56
2022-12-20T15:00,5.9,23,-13.5,1.5,1022.2,843.2,0,0,0,31,0,6,92,5.9,218,11.2,0.21,0.71
2022-12-20T16:00,6.9,21,-14,2.7,1020.2,842.1,0,0,0,47,0,32,94,5.1,172,11.5,0.2,0.79
2022-12-20T17:00,7.1,20,-14.2,2.8,1019.2,841.4,0,0,0,66,0,60,100,5.7,108,13,0.17,0.81
2022-12-20T18:00,5.7,25,-12.8,0.9,1018.1,839.7,0,0,0,77,0,79,99,9.1,97,14.8,0.12,0.69
2022-12-20T19:00,3.8,31,-12,-0.8,1018.2,838.7,0,0,0,49,0,33,97,8.4,100,14.4,0.07,0.56
2022-12-20T20:00,2.1,36,-11.6,-1.5,1018.5,837.9,0,0,0,46,0,29,95,1.8,143,9,0.02,0.46
2022-12-20T21:00,-1.3,47,-11.2,-5.1,1018.5,835.9,0,0,0,65,0,60,96,3.1,216,12.6,0,0.3
2022-12-20T22:00,-2.4,56,-10,-6.4,1017.9,834.8,0,0,0,79,0,85,92,5.4,228,14.4,0.01,0.23
2022-12-20T23:00,-2.9,60,-9.6,-7.2,1017.6,834.2,0,0,0,38,0,32,63,7.4,241,15.5,0.01,0.2
2022-12-21T00:00,-3.7,62,-9.9,-8.2,1016.7,833,0,0,0,18,0,21,17,8.4,239,16.9,0.01,0.18
2022-12-21T01:00,-4.6,63,-10.5,-9.2,1016.6,832.4,0,0,0,16,0,17,18,9.4,238,18,0.01,0.16
2022-12-21T02:00,-5.1,63,-11,-9.9,1016.2,831.7,0,0,0,6,0,9,1,9.7,239,19.4,0.01,0.15
2022-12-21T03:00,-5.6,63,-11.5,-10.4,1016.2,831.5,0,0,0,0,0,0,0,10.3,241,22.3,0.01,0.15
2022-12-21T04:00,-5.4,61,-11.8,-10.3,1015.8,831.3,0,0,0,1,0,1,1,10.8,240,22.3,0.01,0.16
2022-12-21T05:00,-5.2,60,-11.9,-10.2,1016.1,831.6,0,0,0,7,0,8,7,10.7,237,22.3,0.01,0.17
2022-12-21T06:00,-5.1,59,-11.9,-9.8,1014.1,830,0,0,0,44,0,53,41,9.4,230,21.2,0.01,0.17
2022-12-21T07:00,-4.9,58,-11.9,-9.7,1013.3,829.5,0,0,0,30,0,19,61,10.2,225,19.4,0.02,0.18
2022-12-21T08:00,-4.5,57,-11.8,-9.5,1013.2,829.6,0,0,0,5,0,2,14,11.2,222,20.5,0.02,0.19
2022-12-21T09:00,-4.9,57,-12.1,-9.9,1013.7,829.8,0,0,0,2,0,0,6,10.6,235,22.7,0.02,0.18
2022-12-21T10:00,-5.2,58,-12.2,-10.2,1013.6,829.5,0,0,0,0,0,0,1,10.9,236,24.5,0.02,0.18
2022-12-21T11:00,-4.9,56,-12.4,-10,1013,829.3,0,0,0,0,0,0,0,12.1,233,24.8,0.02,0.19
2022-12-21T12:00,-1.9,46,-11.9,-7,1012.2,830.4,0,0,0,0,0,0,0,12,224,25.2,0.06,0.29
2022-12-21T13:00,2.2,36,-11.4,-2.7,1011.8,832.5,0,0,0,0,0,0,1,10.7,225,23.4,0.13,0.46
2022-12-21T14:00,5.7,28,-11.6,0.9,1009.5,832.6,0,0,0,0,0,0,0,9.5,205,22.3,0.19,0.66
2022-12-21T15:00,6.9,28,-10.5,2.1,1006.2,830.5,0,0,0,0,0,0,0,10.1,180,19.8,0.22,0.72
2022-12-21T16:00,7.6,25,-11.4,2.5,1004.7,829.7,0,0,0,0,0,0,0,12.2,208,21.6,0.23,0.79
2022-12-21T17:00,7.7,25,-11.2,2.9,1003.9,829.1,0,0,0,5,0,9,0,10.3,209,23.8,0.2,0.79
2022-12-21T18:00,7,27,-11,2.2,1003.3,828.2,0,0,0,45,0,73,4,9.8,287,22,0.15,0.74
2022-12-21T19:00,5.5,31,-10.4,1.3,1004,827.9,0,0,0,56,0,91,3,6.5,326,19.4,0.07,0.63
2022-12-21T20:00,3.1,36,-10.7,-4.5,1020.4,840.1,0,0,0,100,62,100,0,29.5,51,17.6,0.1,0.49
2022-12-21T21:00,-0.4,45,-10.9,-6.3,1033.9,849.1,0.1,0.1,0,100,87,99,6,17.5,53,36,0.05,0.33
2022-12-21T22:00,-15.1,64,-20.4,-20.2,1037.8,843,0.2,0,0.14,100,71,98,34,8.7,66,49,0.01,0.07
2022-12-21T23:00,-18.8,62,-24.3,-23.7,1038.1,840.7,0.3,0,0.21,100,71,99,60,6.5,87,25.6,0,0.05
2022-12-22T00:00,-20.6,70,-24.7,-25.4,1038.6,839.9,0.4,0,0.28,100,72,100,36,6.2,80,22.7,0,0.04
2022-12-22T01:00,-21.5,70,-25.5,-26.2,1039.4,839.9,0.4,0,0.28,100,69,99,36,4.7,99,19.4,0,0.03
2022-12-22T02:00,-22,71,-25.8,-26.7,1039.3,839.5,0.3,0,0.21,100,63,99,29,5.1,129,20.9,0,0.03
2022-12-22T03:00,-23.1,70,-27,-27.8,1039.6,839,0.5,0,0.35,100,63,100,3,4.8,138,12.6,0,0.03
2022-12-22T04:00,-23.1,70,-27,-28.2,1039.8,839.1,0.4,0,0.28,100,63,100,0,8,144,15.5,0,0.03
2022-12-22T05:00,-23.4,71,-27.2,-28.5,1040.1,839.1,0.3,0,0.21,100,76,99,0,7.3,123,16.6,0,0.03
2022-12-22T06:00,-23.7,70,-27.6,-28.4,1040.4,839.2,0.4,0,0.28,100,79,99,0,5.2,155,14,0,0.03
2022-12-22T07:00,-23.3,71,-27.1,-28.3,1040.9,839.9,0.4,0,0.28,100,59,90,0,6.6,119,17.3,0,0.03
2022-12-22T08:00,-23.9,71,-27.6,-29,1042.6,840.8,0.2,0,0.14,100,68,83,0,7.7,101,20.2,0,0.03
2022-12-22T09:00,-25.2,72,-28.8,-30.4,1043.8,840.8,0.1,0,0.07,100,63,92,0,8.1,111,16.6,0,0.02
2022-12-22T10:00,-26.7,74,-29.9,-32,1045,840.7,0,0,0,83,60,48,0,8,117,15.5,0,0.02
2022-12-22T11:00,-28.4,74,-31.6,-33.6,1046,840.3,0,0,0,80,60,43,0,7.9,120,14.8,0,0.02
2022-12-22T12:00,-28.4,71,-32,-33.7,1047.9,841.8,0,0,0,76,56,43,0,8.4,130,19.4,0.01,0.02
2022-12-22T13:00,-26.7,65,-31.4,-32.4,1048.8,843.8,0,0,0,73,50,46,0,10.7,132,23.8,0.02,0.02
2022-12-22T14:00,-25.8,62,-30.9,-31.4,1048.1,843.9,0,0,0,92,65,55,0,10.7,130,25.9,0.03,0.03
2022-12-22T15:00,-24.8,61,-30.1,-30.5,1047.4,844,0,0,0,38,29,20,0,10.9,124,25.6,0.03,0.03
2022-12-22T16:00,-24.4,60,-29.9,-30,1046.2,843.4,0,0,0,27,22,12,0,10.6,125,25.6,0.04,0.03
2022-12-22T17:00,-24.2,59,-30,-29.7,1046,843.4,0,0,0,16,12,8,0,10.1,125,24.8,0.03,0.04
2022-12-22T18:00,-24.6,60,-30.1,-30.2,1046.5,843.5,0,0,0,14,14,3,0,11,148,23.4,0.02,0.03
2022-12-22T19:00,-25.5,63,-30.5,-31.1,1046.6,842.9,0,0,0,4,3,1,3,10.4,166,18,0.01,0.03
2022-12-22T20:00,-27.2,65,-31.8,-32.6,1046.4,841.5,0,0,0,5,5,0,3,9.3,164,16.6,0,0.02
2022-12-22T21:00,-28.4,64,-33.1,-34.1,1046,840.3,0,0,0,4,4,0,0,10.9,172,16.9,0,0.02
2022-12-22T22:00,-29.1,63,-33.9,-34.7,1046,839.8,0,0,0,0,0,0,0,10,167,16.2,0,0.02
2022-12-22T23:00,-29.7,64,-34.4,-35.2,1046.6,839.8,0,0,0,1,0,0,3,9.2,169,15.8,0,0.02
2022-12-23T00:00,-30.1,65,-34.6,-35.6,1046.4,839.3,0,0,0,0,0,0,0,9.2,169,15.8,0,0.02
2022-12-23T01:00,-30.2,65,-34.6,-35.6,1046.5,839.4,0,0,0,1,0,0,2,8.9,166,15.1,0,0.02
2022-12-23T02:00,-29.9,64,-34.5,-35.3,1046.1,839.2,0,0,0,1,0,0,3,8.7,163,14.8,0,0.02
2022-12-23T03:00,-29.6,62,-34.6,-35.1,1045.6,839.1,0,0,0,1,0,0,3,9.2,159,14.8,0,0.02
2022-12-23T04:00,-28.8,60,-34.1,-34.6,1044.7,838.9,0,0,0,5,0,0,17,11.6,150,14,0,0.02
2022-12-23T05:00,-26.5,55,-32.9,-32.1,1044.1,840.2,0,0,0,2,0,0,6,10.3,144,13.3,0,0.03
2022-12-23T06:00,-25.9,53,-32.6,-31.8,1044.1,840.6,0,0,0,29,0,0,97,11.9,166,12.2,0.01,0.03
2022-12-23T07:00,-25.6,53,-32.4,-31.4,1042.6,839.6,0,0,0,2,0,0,5,11.7,171,12.2,0.01,0.04
2022-12-23T08:00,-25.2,52,-32.1,-31.2,1041.4,838.9,0,0,0,0,0,0,1,13,177,13.3,0.01,0.04
2022-12-23T09:00,-23.1,48,-31,-28.5,1041.1,840.2,0,0,0,0,0,0,0,8.9,153,12.2,0.01,0.05
2022-12-23T10:00,-21.6,46,-30.2,-26.4,1042.4,842.3,0,0,0,0,0,0,0,5.4,172,11.2,0,0.06
2022-12-23T11:00,-20.7,45,-29.6,-25.6,1042.2,842.8,0,0,0,0,0,0,1,6.1,177,10.4,0.01,0.07
2022-12-23T12:00,-19.2,43,-28.7,-24.2,1043.1,844.5,0,0,0,0,0,0,1,6.6,99,9.7,0.02,0.08
2022-12-23T13:00,-18.7,57,-25.2,-23.5,1043.8,845.4,0,0,0,0,0,0,1,6.1,87,11.5,0.04,0.06
2022-12-23T14:00,-14.4,47,-23.3,-19.4,1042.4,847.2,0,0,0,2,0,0,5,7.3,79,14,0.07,0.11
2022-12-23T15:00,-13.1,50,-21.3,-18.2,1040,846.1,0,0,0,8,0,0,27,8.5,78,16.9,0.08,0.11
2022-12-23T16:00,-12.5,53,-20.2,-17.7,1038.4,845.2,0,0,0,7,0,0,22,9.4,72,18,0.08,0.11
2022-12-23T17:00,-12.5,55,-19.7,-17.6,1037.5,844.5,0,0,0,6,0,0,21,9.2,69,16.6,0.07,0.11
2022-12-23T18:00,-13,57,-19.7,-18,1039.2,845.5,0,0,0,10,0,0,33,8.2,52,12.6,0.05,0.1
2022-12-23T19:00,-14,61,-19.9,-18.8,1039.4,845,0,0,0,8,0,0,26,6.9,39,8.3,0.02,0.08
2022-12-23T20:00,-15,58,-21.5,-19.9,1038.6,843.7,0,0,0,8,0,0,26,6.9,62,6.1,0.01,0.08
2022-12-23T21:00,-17,65,-22.1,-21.6,1035.5,839.9,0,0,0,23,0,29,20,5.2,192,9.7,0,0.06
2022-12-23T22:00,-18.4,68,-22.9,-23.2,1030.5,834.9,0,0,0,38,0,50,28,6.4,218,15.8,0,0.05
2022-12-23T23:00,-17.8,70,-22,-22.1,1028.1,833.3,0,0,0,62,0,81,43,3.3,221,15.1,0,0.05
2022-12-24T00:00,-16.7,71,-20.6,-21,1027.3,833.4,0,0,0,84,0,94,91,3.3,229,14.4,0,0.05
2022-12-24T01:00,-16.5,75,-19.9,-20.8,1027.5,833.7,0,0,0,90,0,100,100,3.3,229,16.6,0,0.04
2022-12-24T02:00,-14.7,78,-17.7,-19,1026,833.7,0,0,0,86,0,97,92,4.3,222,17.3,0,0.04
2022-12-24T03:00,-11.7,79,-14.6,-16.3,1023.6,833.7,0,0,0,40,0,47,40,7.7,221,20.2,0,0.05
2022-12-24T04:00,-10.2,79,-13.1,-14.9,1021.8,833.2,0,0,0,1,0,2,0,8.7,232,22.7,0,0.06
2022-12-24T05:00,-9.6,80,-12.4,-14.4,1021.3,833.1,0,0,0,0,0,0,0,9.1,236,23,0,0.06
2022-12-24T06:00,-9.3,81,-11.9,-13.7,1020.9,833,0,0,0,19,0,31,0,7.4,231,22.3,0,0.06
2022-12-24T07:00,-8.9,81,-11.6,-13.4,1020.6,833,0,0,0,13,0,21,0,7.8,236,20.5,0,0.06
2022-12-24T08:00,-9.1,81,-11.7,-13.7,1020.8,833,0,0,0,3,0,5,0,8.6,237,20.5,0,0.06
2022-12-24T09:00,-9.8,82,-12.3,-14.6,1021.6,833.2,0,0,0,5,0,0,17,9.7,239,21.6,0,0.05
2022-12-24T10:00,-10.1,82,-12.5,-15.2,1021.9,833.3,0,0,0,29,5,7,66,11.4,235,23,0,0.05
2022-12-24T11:00,-9.7,82,-12.2,-14.8,1021.6,833.3,0,0,0,21,11,18,2,11.7,236,22.7,0.01,0.05
2022-12-24T12:00,-6.6,76,-10.2,-11.3,1022.5,836,0,0,0,11,3,14,1,10,240,19.8,0.03,0.09
2022-12-24T13:00,-2.1,71,-6.6,-5.9,1022.9,839.1,0,0,0,28,1,10,70,6,237,15.1,0.08,0.15
2022-12-24T14:00,2,71,-2.8,-1,1023.6,842.1,0,0,0,35,1,10,94,3.3,276,12.2,0.14,0.21
2022-12-24T15:00,5.5,48,-4.7,2.5,1022.6,843.3,0,0,0,62,1,60,85,2.3,72,7.2,0.19,0.48
2022-12-24T16:00,6.1,45,-5,2.9,1022.1,843.2,0,0,0,76,1,91,69,2.9,83,7.9,0.19,0.52
2022-12-24T17:00,4.3,62,-2.4,1.2,1022.3,842.3,0,0,0,20,0,30,5,4,63,9.4,0.14,0.32
2022-12-24T18:00,4.3,59,-3,1.5,1022.1,842.2,0,0,0,7,0,11,0,1.9,112,9.4,0.11,0.34
2022-12-24T19:00,2.9,66,-2.9,0,1022.5,841.7,0,0,0,1,0,2,0,2.6,196,10.1,0.04,0.26
2022-12-24T20:00,0.9,74,-3.3,-2.6,1022.3,840.3,0,0,0,1,1,0,0,6,205,11.2,0.01,0.17
2022-12-24T21:00,-2.7,78,-5.9,-6.2,1023,838.8,0,0,0,4,4,0,0,4.6,219,13,0,0.11
2022-12-24T22:00,-5.7,83,-8.2,-9.7,1023,836.9,0,0,0,11,11,2,0,6.4,227,16.6,0,0.07
2022-12-24T23:00,-6.9,82,-9.4,-11.3,1023.2,836.4,0,0,0,12,12,2,0,8.7,228,19.4,0,0.07
2022-12-25T00:00,-6.9,80,-9.7,-11.5,1023,836.2,0,0,0,10,8,4,0,9.9,237,21.2,0,0.07
2022-12-25T01:00,-6.6,79,-9.6,-11.3,1023.7,836.9,0,0,0,8,6,4,0,9.9,237,21.6,0,0.08
2022-12-25T02:00,-6.5,78,-9.7,-11.2,1023.4,836.8,0,0,0,6,4,4,0,10,232,20.9,0,0.08
2022-12-25T03:00,-5.9,77,-9.3,-10.8,1022.2,836.2,0,0,0,4,2,4,0,11.5,226,23.8,0,0.09
2022-12-25T04:00,-5.7,76,-9.2,-10.6,1020.7,835,0,0,0,2,1,1,0,11.8,230,25.6,0.01,0.09
2022-12-25T05:00,-5.6,75,-9.3,-10.6,1020.4,834.9,0,0,0,3,3,0,0,12,231,25.6,0.01,0.1
2022-12-25T06:00,-5.5,75,-9.3,-10.3,1018.8,833.6,0,0,0,1,1,0,0,10.9,226,26.6,0.01,0.1
2022-12-25T07:00,-5.3,74,-9.2,-10.2,1018.2,833.3,0,0,0,8,0,0,27,12,231,26.6,0.01,0.11
2022-12-25T08:00,-4.9,73,-9,-9.8,1017.6,833,0,0,0,36,1,9,99,11.8,230,26.6,0.01,0.12
2022-12-25T09:00,-4,72,-8.3,-8.8,1018,833.9,0,0,0,47,0,29,99,12,229,27.4,0.01,0.13
2022-12-25T10:00,-3.1,70,-7.7,-8.1,1017.4,834,0,0,0,26,1,1,83,13.3,232,29.9,0.01,0.15
2022-12-25T11:00,-1.1,66,-6.7,-6.2,1017.5,835.2,0,0,0,21,1,0,67,14.3,242,33.8,0.03,0.19
2022-12-25T12:00,2.1,61,-4.8,-3,1017.5,837.1,0,0,0,2,2,0,1,15.8,253,32.8,0.06,0.28
2022-12-25T13:00,6.9,45,-4.2,1.9,1016.7,839.2,0,0,0,9,5,0,15,16,261,35.3,0.15,0.55
2022-12-25T14:00,9.1,40,-3.8,4.3,1015.9,839.8,0,0,0,47,13,12,95,15.2,265,34.6,0.21,0.7
2022-12-25T15:00,10.5,37,-3.6,5.6,1013.9,838.9,0,0,0,78,22,47,99,15.7,261,34.2,0.24,0.8
2022-12-25T16:00,10.4,37,-3.7,6,1013.1,838.2,0,0,0,65,20,28,99,12.4,280,36.4,0.21,0.79
2022-12-25T17:00,9.1,40,-3.7,4.6,1014.1,838.3,0,0,0,43,10,7,100,12.7,317,32,0.14,0.69
2022-12-25T18:00,8,43,-3.9,4.2,1014.6,838.1,0,0,0,46,8,14,100,8.4,50,25.9,0.11,0.62
2022-12-25T19:00,6.8,45,-4.4,3.5,1015.3,838,0,0,0,37,5,8,93,4.1,128,20.9,0.06,0.55
2022-12-25T20:00,4.3,50,-5.1,1.1,1016,837.2,0,0,0,26,6,0,70,2.9,173,20.9,0.01,0.42
2022-12-25T21:00,4.1,50,-5.4,0.8,1017.4,838.2,0,0,0,37,23,24,6,3,256,18.7,0,0.41
2022-12-25T22:00,4.9,46,-5.7,1.7,1018.4,839.5,0,0,0,35,22,23,6,2.3,288,11.5,0,0.47
2022-12-25T23:00,3.6,50,-5.8,0.3,1018.4,838.7,0,0,0,1,1,0,0,3.3,193,12.2,0,0.4
2022-12-26T00:00,2.5,54,-5.9,-0.9,1018.9,838.5,0,0,0,4,2,0,8,3.7,191,12.2,0,0.34
2022-12-26T01:00,-0.2,65,-6,-3.7,1019.7,837.5,0,0,0,81,54,49,9,4,207,9.4,0,0.21
2022-12-26T02:00,-0.9,70,-5.7,-4.3,1020.2,837.5,0,0,0,100,69,67,0,3.7,241,10.8,0,0.17
2022-12-26T03:00,-1.6,78,-4.9,-4.9,1021.1,837.9,0,0,0,83,61,46,0,3.2,243,12.6,0,0.12
2022-12-26T04:00,-0.8,77,-4.4,-4.1,1020.8,838.1,0,0,0,42,29,27,0,3.6,233,11.9,0,0.14
2022-12-26T05:00,-0.8,78,-4.2,-4.1,1021.3,838.5,0,0,0,25,15,19,0,3.8,221,11.5,0,0.13
2022-12-26T06:00,-1.1,78,-4.4,-4,1023.5,840.1,0,0,0,82,53,57,0,1.1,252,11.9,0,0.12
2022-12-26T07:00,0.2,72,-4.3,-2.6,1025.3,842.4,0,0,0,100,72,68,0,0.7,90,11.5,0,0.18
2022-12-26T08:00,0.3,71,-4.3,-3.1,1026.1,843.1,0,0,0,91,59,48,29,5.2,124,10.1,0,0.18
2022-12-26T09:00,0.5,70,-4.4,-3.2,1026.8,843.8,0,0,0,93,54,39,69,6.6,139,8.6,0,0.19
2022-12-26T10:00,-2.3,80,-5.2,-6.4,1026.9,842.2,0,0,0,72,39,16,90,8.7,156,12.2,0,0.1
2022-12-26T11:00,-2.8,82,-5.4,-6.8,1026.3,841.4,0,0,0,60,30,8,95,8.2,165,14.8,0.01,0.09
2022-12-26T12:00,0.1,68,-5.1,-3.7,1025.8,842.8,0,0,0,39,12,6,83,7.3,169,15.1,0.04,0.2
2022-12-26T13:00,4.4,51,-4.9,0.3,1025.2,844.8,0,0,0,21,2,3,59,8.9,153,14,0.12,0.41
2022-12-26T14:00,6.7,42,-5.3,2.4,1023.1,844.4,0,0,0,20,2,3,55,10.1,145,16.6,0.18,0.57
2022-12-26T15:00,7.9,44,-3.6,3.9,1020.9,843.2,0,0,0,29,2,2,88,9.7,141,20.2,0.21,0.6
2022-12-26T16:00,9.2,39,-4,5.2,1018.8,842.2,0,0,0,27,1,1,84,9,143,18.7,0.23,0.71
2022-12-26T17:00,9.8,36,-4.4,6.3,1017.7,841.7,0,0,0,33,3,0,100,5.4,143,15.8,0.18,0.77
2022-12-26T18:00,9.5,39,-3.8,5.7,1017,840.9,0,0,0,30,0,1,97,7.8,167,11.5,0.14,0.72
2022-12-26T19:00,7.6,46,-3.4,3.6,1016.1,839.1,0,0,0,35,0,8,99,9.8,197,13.7,0.08,0.57
2022-12-26T20:00,4.5,57,-3.2,0.8,1015.8,837.1,0,0,0,38,0,14,100,7.4,223,15.8,0.03,0.36
2022-12-26T21:00,1.4,71,-3.2,-2.6,1015.8,835.3,0,0,0,36,0,12,96,10.2,231,22.3,0.01,0.19
2022-12-26T22:00,0.6,76,-3.2,-3.7,1015.7,834.7,0,0,0,43,0,22,98,11.8,232,25.2,0.01,0.15
2022-12-26T23:00,0.3,76,-3.4,-4.2,1015,834,0,0,0,29,0,7,81,13,231,26.3,0.01,0.15
2022-12-27T00:00,0.1,76,-3.7,-4.6,1013.9,833,0,0,0,10,0,0,32,14.3,229,27,0.01,0.15
2022-12-27T01:00,-0.1,74,-4.1,-4.9,1013.6,832.6,0,0,0,11,0,0,37,14.5,228,28.1,0.01,0.16
2022-12-27T02:00,-0.1,72,-4.5,-4.9,1012.6,831.8,0,0,0,2,0,0,6,14.3,227,28.1,0.02,0.17
2022-12-27T03:00,0.4,67,-5,-4.3,1012.1,831.7,0,0,0,1,0,0,3,13.8,227,29.2,0.02,0.21
2022-12-27T04:00,0.5,65,-5.2,-4.2,1011.3,831.1,0,0,0,0,0,0,1,13.2,227,29.2,0.02,0.22
2022-12-27T05:00,0.3,65,-5.4,-4.4,1011.4,831.1,0,0,0,0,0,0,1,13,226,28.8,0.02,0.22
2022-12-27T06:00,0.1,66,-5.6,-4.6,1010.3,830,0,0,0,0,0,0,1,13.3,229,29.9,0.02,0.21
2022-12-27T07:00,0.1,65,-5.8,-4.9,1009.2,829.1,0,0,0,0,0,0,0,14.6,230,30.6,0.02,0.22
2022-12-27T08:00,0,64,-6,-5,1007.9,828,0,0,0,0,0,0,0,14.3,229,31,0.02,0.22
2022-12-27T09:00,-0.1,63,-6.2,-5.1,1007.1,827.3,0,0,0,0,0,0,0,14.5,228,31.3,0.02,0.22
2022-12-27T10:00,-0.1,63,-6.3,-5.1,1006.2,826.5,0,0,0,0,0,0,0,14.5,228,32,0.02,0.23
2022-12-27T11:00,0.4,61,-6.4,-4.7,1005.5,826.2,0,0,0,0,0,0,0,14.5,228,32.4,0.03,0.25
2022-12-27T12:00,3.1,53,-5.6,-1.9,1004,826.6,0,0,0,7,0,0,24,14.8,223,31.7,0.07,0.36
2022-12-27T13:00,7.1,43,-4.6,2.4,1002.4,827.5,0,0,0,25,0,0,84,13.6,220,28.1,0.15,0.57
2022-12-27T14:00,10.8,34,-4.4,6.5,1001.3,828.6,0,0,0,23,0,0,76,11,221,26.3,0.22,0.86
2022-12-27T15:00,13.6,30,-3.7,9.7,999.6,828.7,0,0,0,25,0,0,84,8.3,198,23.4,0.27,1.09
2022-12-27T16:00,14.7,27,-4,10.6,997.4,827.5,0,0,0,30,0,0,100,9.9,170,26.6,0.28,1.22
2022-12-27T17:00,14.6,28,-3.9,10.7,996.3,826.5,0,0,0,30,0,0,100,8.6,158,23.4,0.23,1.21
2022-12-27T18:00,13.1,32,-3.4,9.7,993.5,823.4,0,0,0,30,0,0,100,6.1,152,19.1,0.14,1.03
2022-12-27T19:00,10.6,37,-3.6,7.1,994.1,822.6,0,0,0,30,0,0,100,6.1,242,20.2,0.08,0.81
2022-12-27T20:00,7.3,46,-3.5,3.8,995,821.5,0,0,0,34,0,6,100,6.6,261,18.4,0.04,0.55
2022-12-27T21:00,4.3,59,-3.1,0.5,994.8,819.7,0,0,0,31,0,1,100,9,265,18.4,0.02,0.35
2022-12-27T22:00,2.9,67,-2.7,-1.1,995.2,819.2,0,0,0,30,0,0,100,10.2,260,15.1,0.02,0.25
2022-12-27T23:00,2.1,72,-2.4,-2.1,995.4,818.9,0,0,0,31,0,2,100,11.6,244,22,0.01,0.2
2022-12-28T00:00,2,73,-2.3,-2.1,994.3,817.9,0,0,0,30,0,0,100,11.1,234,23.4,0.01,0.19
2022-12-28T01:00,1.4,77,-2.2,-2.6,994.1,817.5,0,0,0,30,0,0,100,11.2,237,23,0.01,0.16
2022-12-28T02:00,1.2,78,-2.1,-2.7,994.6,817.8,0,0,0,24,0,0,81,10.2,238,23.8,0,0.15
2022-12-28T03:00,1.1,76,-2.7,-2.8,994.1,817.3,0,0,0,27,0,0,89,10,232,21.6,0.01,0.16
